compound_id,source,class,assay,mw,alogp,tpsa,hbd,hba,fsp3,dose_uM,ic50_uM,active
C01553,plant,terpene,anticancer,297.5,5.06,30.759051011513115,2,3,0.35140122492743336,2.24,191.161,False
C01554,plant,flavonoid,antibacterial,418.4,1.63,103.30388188664575,3,6,,0.13,200.0,False
C01555,fungi,peptide,antimalarial,412.4,0.68,168.25579886534373,2,3,0.6111371330109427,48.16,200.0,False
C01556,plant,flavonoid,antibacterial,465.6,3.51,84.99230052268044,2,7,0.1940534460885036,0.46,200.0,False
C01557,bacteria,terpene,anticancer,413.2,5.77,33.56989895482502,2,5,0.4560037372963117,0.1,200.0,False
C01558,marine,terpene,antimalarial,322.3,3.77,39.71224323263451,0,4,0.6999932769431618,19.46,69.77,False
C01559,plant,peptide,antibacterial,787.8,2.4,190.8840273495224,4,8,0.30391885614997016,1.43,200.0,False
C01560,plant,alkaloid,anticancer,367.9,3.24,29.6250164687814,3,4,0.2617447878017001,1.01,90.505,False
C01561,bacteria,peptide,antibacterial,608.5,1.06,165.24069271833045,4,7,0.4104751166532167,11.27,200.0,False
C01562,plant,saponin,antimalarial,854.9,1.04,188.1911713173155,1,5,0.38726977037288823,49.95,200.0,False
C01563,fungi,flavonoid,antibacterial,388.3,3.07,105.5353826360902,3,5,0.5054139924265983,0.24,200.0,False
C01564,bacteria,alkaloid,antimalarial,368.4,2.42,29.428918623041543,3,7,0.7185102515369299,14.04,10.374,False
C01565,marine,peptide,antibacterial,455.9,0.29,177.63522953691412,0,6,0.4294799417028379,44.91,200.0,False
C01566,bacteria,flavonoid,antibacterial,309.4,1.49,61.078567599802064,0,5,0.5631081396924061,33.48,200.0,False
C01567,plant,flavonoid,antibacterial,446.0,1.33,126.10177578096747,3,5,0.34087750925002597,0.67,200.0,False
C01568,marine,alkaloid,anticancer,344.0,2.64,58.476648030731525,2,5,0.35881061443616336,0.14,40.339,False
C01569,plant,polyketide,antibacterial,550.7,0.97,131.8807211392538,2,5,0.5113998505574375,2.34,200.0,False
C01570,plant,saponin,antibacterial,1115.3,2.38,126.14301855675525,2,4,0.3232330209901406,4.71,200.0,False
C01571,plant,peptide,antimalarial,346.0,0.74,137.46346621649695,5,3,0.6884162632312028,0.43,200.0,False
C01572,plant,terpene,antibacterial,309.8,3.41,29.715940818203315,0,0,0.37496428828304856,4.07,69.115,False
C01573,marine,terpene,antibacterial,296.1,5.92,14.109208034383165,1,5,0.42240068695830546,0.12,200.0,False
C01574,marine,saponin,antimalarial,846.7,3.29,192.13078402110096,1,5,0.25053074975227724,20.78,200.0,False
C01575,plant,polyketide,antimalarial,437.1,4.0,49.52460414882494,0,7,0.3689529604351115,0.91,64.062,False
C01576,plant,saponin,antimalarial,1090.2,-0.41,174.84201589889503,2,6,0.2582739246507812,0.14,200.0,False
C01577,plant,polyketide,antibacterial,436.0,2.29,93.58111548965499,2,7,0.3585423909629437,0.53,200.0,False
C01578,plant,polyketide,antimalarial,285.8,-0.41,112.011045299677,1,8,0.10683017209891182,25.5,200.0,False
C01579,bacteria,polyketide,anticancer,486.4,2.99,71.31154783048072,3,5,0.4517767992296511,0.33,130.682,False
C01580,bacteria,alkaloid,antibacterial,357.7,3.74,68.85779445110795,4,3,0.7951766864623557,0.49,102.627,False
C01581,bacteria,flavonoid,antibacterial,363.0,3.02,105.50721200696401,4,7,0.08694549481738673,0.82,200.0,False
C01582,marine,alkaloid,antimalarial,330.3,2.19,79.5878714506171,5,4,0.7937132107809532,1.49,42.647,False
C01583,fungi,saponin,antimalarial,679.8,0.76,,4,4,0.4300455800953938,0.32,200.0,False
C01584,plant,saponin,anticancer,897.9,1.39,77.77163431976419,2,8,0.6270310665925608,0.41,200.0,False
C01585,plant,polyketide,antibacterial,433.8,3.96,107.65391135774263,5,6,0.2563008929907871,13.94,200.0,False
C01586,plant,alkaloid,antimalarial,297.6,2.22,54.626473471644914,3,7,0.8508417234546545,4.18,41.83,False
C01587,marine,alkaloid,antibacterial,470.8,3.4,61.14650323000463,5,2,0.24264111249096926,0.38,200.0,False
C01588,plant,terpene,antibacterial,302.5,3.42,45.197923117205875,2,5,0.4384713423887947,44.2,125.674,False
C01589,plant,flavonoid,anticancer,231.5,1.87,104.11687629951678,0,7,0.7583738919490539,0.83,200.0,False
C01590,plant,alkaloid,antibacterial,239.4,2.98,63.938608446877815,1,2,0.2032146812859807,3.0,106.453,False
C01591,plant,alkaloid,anticancer,366.3,3.89,76.38560425436518,3,5,0.0,5.28,200.0,False
C01592,marine,polyketide,anticancer,571.9,3.39,87.9131741162358,3,6,0.4391254547759424,44.19,79.773,False
C01593,plant,peptide,anticancer,826.4,-0.01,148.36159973170857,2,0,0.30254852542856614,7.5,200.0,False
C01594,plant,alkaloid,antibacterial,377.6,2.88,58.91794615075309,4,8,0.26231606614474257,20.42,97.71,False
C01595,bacteria,flavonoid,antibacterial,368.5,2.1,147.47861006617117,1,4,0.2736155983394643,1.22,200.0,False
C01596,bacteria,flavonoid,antibacterial,409.2,1.77,111.97302331672057,1,5,0.16535726608689166,0.66,200.0,False
C01597,fungi,terpene,antibacterial,342.6,5.72,36.61553040174017,4,8,0.7284219225478069,11.28,200.0,False
C01598,fungi,polyketide,anticancer,399.7,4.73,66.30124399828742,3,1,0.6927627721651869,4.4,200.0,False
C01599,plant,flavonoid,antimalarial,398.3,1.02,94.05298325754237,3,6,0.18483255761280204,1.56,93.689,False
C01600,bacteria,peptide,antibacterial,803.3,1.08,185.7500738624741,5,4,0.43212137628854863,0.19,200.0,False
C01601,marine,flavonoid,antibacterial,440.6,1.68,86.59023516744955,4,5,0.3625080656315973,1.64,200.0,False
C01602,fungi,flavonoid,anticancer,410.0,1.22,109.49798576191459,1,3,0.6698027148362075,0.16,200.0,False
C01603,plant,polyketide,antimalarial,319.8,2.92,133.81523257063952,3,8,0.2879754720750668,9.2,182.853,False
C01604,plant,peptide,antibacterial,423.9,1.83,160.9470543967248,0,3,0.772342663517454,0.41,200.0,False
C01605,plant,peptide,antimalarial,830.6,0.18,143.17487840966854,2,6,0.45354992699583435,2.66,200.0,False
C01606,plant,alkaloid,antibacterial,360.0,3.24,43.118815960504065,3,6,0.29751642188660665,1.91,55.207,False
C01607,plant,alkaloid,antibacterial,293.2,2.0,76.67910257679512,0,5,0.4351377769429602,0.1,59.218,False
C01608,plant,terpene,antibacterial,234.8,4.25,33.36313125887212,5,4,0.3375210836673095,40.22,74.798,False
C01609,plant,saponin,anticancer,1105.3,2.51,154.93644104954214,5,4,0.8979500292947671,0.35,200.0,False
C01610,plant,polyketide,antimalarial,452.7,3.63,58.53453377503562,3,7,0.4818245696093119,9.73,88.176,False
C01611,plant,polyketide,antimalarial,351.2,2.06,130.19647094955153,4,6,0.3573973918484296,31.24,200.0,False
C01612,plant,flavonoid,antibacterial,385.5,0.76,138.47720085977318,5,5,0.47130433390342213,1.91,200.0,False
C01613,plant,saponin,antibacterial,1001.0,1.17,191.0390001944914,2,3,0.7437515990484072,0.76,200.0,False
C01614,fungi,alkaloid,antimalarial,339.4,1.62,66.33363251779213,4,5,0.26236443954507893,0.17,135.978,False
C01615,plant,terpene,anticancer,387.4,4.26,38.352361013669764,3,6,0.11952925281285548,0.64,93.543,False
C01616,plant,polyketide,anticancer,480.7,3.21,87.78552331390898,0,5,0.7115837590919472,1.69,200.0,False
C01617,marine,peptide,antibacterial,623.4,1.86,192.3426534251622,1,8,0.5735549493080478,1.19,200.0,False
C01618,fungi,peptide,antibacterial,569.0,2.53,188.44959509006515,2,1,0.3631453227663378,0.39,200.0,False
C01619,plant,flavonoid,antimalarial,281.6,1.74,96.09681596492837,4,10,0.43633130180534574,4.62,200.0,False
C01620,marine,flavonoid,antibacterial,324.2,3.39,84.34349364654949,3,5,0.6711418207254617,12.59,95.046,False
C01621,marine,saponin,anticancer,709.4,1.87,140.79956575219884,4,3,0.0,1.16,200.0,False
C01622,marine,terpene,antibacterial,420.8,3.69,10.458066263806325,2,2,0.7040896529618788,0.42,101.501,False
C01623,marine,flavonoid,antibacterial,388.2,3.26,134.82064111811582,1,7,0.41712478675698367,0.64,200.0,False
C01624,fungi,alkaloid,antimalarial,323.1,2.52,65.88917317846531,5,6,0.5860531766830231,0.34,46.559,False
C01625,marine,peptide,antimalarial,587.8,1.33,169.06322752326767,6,5,0.4416158897824897,39.24,200.0,False
C01626,plant,peptide,antibacterial,562.4,0.26,142.7475012302575,3,5,1.0,21.4,200.0,False
C01627,fungi,terpene,antibacterial,388.1,4.33,21.471905168696885,2,5,0.32891204663030243,0.16,176.622,False
C01628,plant,flavonoid,anticancer,412.8,1.93,112.60037486966745,4,4,0.6700307424820786,0.22,138.338,False
C01629,plant,polyketide,antibacterial,334.7,4.55,72.00498972134295,1,7,0.0,16.5,200.0,False
C01630,plant,saponin,anticancer,976.2,0.97,218.68041722260284,2,6,0.4594012241881265,2.05,200.0,False
C01631,plant,terpene,antibacterial,259.1,3.42,20.103930043198716,0,5,0.6080922306164767,0.72,22.427,False
C01632,plant,peptide,antibacterial,800.5,0.47,200.69036976975224,3,2,0.1445446847796178,31.79,200.0,False
C01633,fungi,peptide,antimalarial,621.0,0.83,256.68495588487644,3,8,0.0480423928442536,1.25,200.0,False
C01634,marine,polyketide,anticancer,427.6,3.54,73.67374650456847,2,4,0.47061665833363653,1.43,200.0,False
C01635,marine,terpene,antibacterial,172.8,3.16,36.89454526632576,2,3,0.652817141794423,22.05,144.664,False
C01636,plant,alkaloid,antimalarial,286.3,-0.02,40.393227021876456,0,8,0.6871204418866228,9.86,171.226,False
C01637,fungi,polyketide,antimalarial,418.1,3.21,78.08823173607628,1,6,0.31506228951520737,2.85,200.0,False
C01638,marine,peptide,antibacterial,341.9,0.17,140.52029715093823,4,1,0.5202355135324229,0.12,200.0,False
C01639,plant,saponin,antibacterial,669.0,2.02,151.29419817137332,2,2,0.17012903695711618,2.39,200.0,False
C01640,plant,alkaloid,anticancer,347.9,2.92,59.88035029500835,4,4,0.7987629258753529,17.17,57.255,False
C01641,plant,alkaloid,anticancer,326.1,3.46,33.50110330155943,1,2,0.3371828978233625,2.67,76.053,False
C01642,plant,polyketide,antibacterial,436.9,1.1,74.79178364497889,2,5,0.7051991603168685,0.28,200.0,False
C01643,plant,peptide,anticancer,893.2,0.19,115.3373791597057,2,10,0.39742167768888886,4.69,200.0,False
C01644,fungi,alkaloid,antibacterial,317.4,2.6,29.06678593396186,2,11,0.38536474080674105,12.37,18.755,False
C01645,plant,polyketide,anticancer,390.1,2.68,108.28043527099281,4,5,,2.5,160.866,False
C01646,fungi,flavonoid,antibacterial,328.5,2.08,110.41282582890355,0,7,0.27743425671599387,2.17,183.885,False
C01647,fungi,saponin,antimalarial,518.8,0.57,118.43192401046349,4,7,0.708780389591255,13.68,200.0,False
C01648,fungi,flavonoid,antimalarial,349.1,2.38,164.7571096713648,4,5,0.3798400596044976,0.8,200.0,False
C01649,plant,alkaloid,antimalarial,391.4,2.31,56.339524264349286,3,2,0.2756736682777765,0.6,200.0,False
C01650,marine,peptide,anticancer,723.5,0.88,141.98656061338946,3,7,0.2837775060011443,1.24,200.0,False
C01651,marine,flavonoid,antibacterial,402.6,3.06,79.81568385098416,2,5,0.6756630596747063,0.87,69.8,False
C01652,marine,flavonoid,antibacterial,284.9,2.23,116.19213662259847,4,6,0.43475562370045095,6.28,154.02,False
C01653,plant,alkaloid,antibacterial,286.8,3.57,53.286819611813925,3,6,0.3800012250085443,11.2,164.385,False
C01654,bacteria,flavonoid,anticancer,283.1,1.6,65.35479443963106,1,3,0.14971219302932653,2.43,79.063,False
C01655,fungi,alkaloid,antibacterial,376.7,2.49,68.74271885370615,3,8,0.6849809961372264,31.64,62.019,False
C01656,plant,flavonoid,antibacterial,368.0,1.67,103.33244726059796,4,5,0.659889497358513,21.46,89.824,False
C01657,plant,terpene,antibacterial,263.4,3.81,13.502586288469358,3,5,0.514979916198648,20.24,60.719,False
C01658,fungi,flavonoid,anticancer,391.8,2.88,126.19036652020603,3,4,0.6057256590651338,9.49,200.0,False
C01659,fungi,polyketide,antimalarial,361.3,1.78,44.18508457618982,3,6,0.0,36.35,70.805,False
C01660,plant,saponin,antibacterial,903.2,2.24,166.98667861331538,2,7,0.3441756245303952,0.6,200.0,False
C01661,plant,terpene,antimalarial,309.7,3.19,21.970474964089515,2,4,0.4825287148292905,7.43,63.705,False
C01662,plant,alkaloid,antibacterial,313.6,3.47,82.20860304509448,0,6,0.47127566440355056,1.21,158.076,False
C01663,marine,saponin,antimalarial,1076.2,-0.87,157.9792308578159,2,4,0.33666346655663604,1.47,200.0,False
C01664,plant,alkaloid,anticancer,375.8,4.63,59.46372387396633,4,3,0.4975680987659258,42.11,182.859,False
C01665,plant,flavonoid,antimalarial,355.7,4.05,140.03198361895085,2,4,0.30431352907178044,2.69,200.0,False
C01666,plant,terpene,antimalarial,362.6,4.34,40.130260465054235,1,6,0.3192466218572173,3.79,159.762,False
C01667,plant,polyketide,anticancer,434.4,3.81,137.40032190799158,4,6,0.20117497041282667,0.2,200.0,False
C01668,plant,flavonoid,antimalarial,265.9,1.48,78.34513272309688,3,7,0.4775587857409897,13.27,83.772,False
C01669,bacteria,terpene,antimalarial,283.4,4.07,31.53958732655973,3,4,0.30580677721193683,0.57,82.316,False
C01670,plant,polyketide,anticancer,383.8,2.32,125.26008004069102,3,4,0.34950226793966316,1.53,200.0,False
C01671,fungi,terpene,anticancer,273.9,3.66,21.349749082835803,4,5,0.7269543439706943,0.46,49.091,False
C01672,plant,flavonoid,anticancer,380.5,0.35,132.56859021867902,2,6,0.4413960833554067,5.89,200.0,False
C01673,plant,flavonoid,antibacterial,313.6,2.62,131.21941355616167,1,5,0.44286396176288123,0.41,200.0,False
C01674,bacteria,flavonoid,antimalarial,411.7,1.92,107.8767025415292,5,3,0.14300753126189036,3.49,138.127,False
C01675,bacteria,flavonoid,antibacterial,374.4,2.09,174.4120059280732,3,2,0.34530786172890016,1.42,200.0,False
C01676,plant,polyketide,antibacterial,455.1,3.4,141.83592807955145,1,7,0.6463274440507221,3.68,200.0,False
C01677,plant,terpene,anticancer,416.9,3.73,43.69895899586099,3,7,0.5602539429798048,23.52,200.0,False
C01678,plant,flavonoid,antimalarial,392.5,2.96,111.07149384972958,4,4,0.46062914636625824,2.01,200.0,False
C01679,plant,polyketide,anticancer,413.7,2.06,70.75259255587876,0,8,0.4147832784059171,4.31,157.978,False
C01680,fungi,peptide,antimalarial,447.5,0.94,136.60439096587828,4,5,0.4632321757375994,3.88,200.0,False
C01681,marine,polyketide,antimalarial,221.8,4.9,30.715875556657892,2,6,0.5295209899647022,0.34,200.0,False
C01682,marine,flavonoid,anticancer,411.1,2.03,88.37595869479854,5,8,0.38495244809894047,18.21,174.999,False
C01683,fungi,saponin,antimalarial,967.7,0.02,174.25088944512382,3,4,0.0,2.49,200.0,False
C01684,plant,alkaloid,antimalarial,354.3,3.22,87.54500437162949,2,3,0.8430514326334921,18.74,200.0,False
C01685,plant,peptide,antimalarial,550.1,1.49,125.00539382660722,4,2,0.6771723666384059,0.14,200.0,False
C01686,fungi,terpene,antibacterial,245.2,3.7,12.03050118231858,4,6,0.4190862227791795,2.38,70.453,False
C01687,marine,flavonoid,anticancer,353.3,0.92,122.00860878484247,2,6,0.732116333620968,0.7,200.0,False
C01688,plant,peptide,antibacterial,473.3,0.23,127.85768950791854,3,7,0.18879420206067654,0.17,200.0,False
C01689,plant,polyketide,anticancer,434.2,1.89,81.51759612255485,2,6,0.707857573794749,37.99,30.152,False
C01690,marine,saponin,anticancer,551.5,3.04,142.42320209649245,4,5,0.4881737165654604,6.48,200.0,False
C01691,plant,peptide,anticancer,606.5,2.38,198.90617651914496,0,7,0.6276155944934345,24.25,200.0,False
C01692,plant,alkaloid,antimalarial,364.5,3.42,50.93408062279504,2,3,0.38084010969605275,4.03,85.314,False
C01693,plant,terpene,antimalarial,381.2,6.06,29.612799910498868,0,6,0.48012167694534663,0.84,200.0,False
C01694,bacteria,polyketide,antimalarial,575.2,3.18,95.2031450032397,3,6,0.566803553217161,2.05,200.0,False
C01695,plant,alkaloid,antimalarial,291.3,3.0,71.74730329930975,0,5,0.6595887588095881,0.2,45.927,False
C01696,plant,terpene,antibacterial,368.6,3.96,22.896784383608,1,8,0.5527679666553156,4.68,128.087,False
C01697,plant,saponin,anticancer,971.7,1.7,188.45378190900885,3,6,0.5386050802929259,6.44,200.0,False
C01698,fungi,flavonoid,anticancer,420.3,0.41,63.11568873900383,2,8,0.33149626472315874,3.03,200.0,False
C01699,plant,alkaloid,antimalarial,303.5,2.77,40.46586933897989,2,7,0.7932602454000722,10.97,66.984,False
C01700,marine,flavonoid,anticancer,440.9,1.94,151.2102854691163,1,5,0.491575826076154,0.65,200.0,False
C01701,plant,flavonoid,antibacterial,399.0,1.05,136.48515121505457,2,9,0.4047704170353226,26.75,200.0,False
C01702,marine,flavonoid,anticancer,445.2,2.21,100.76475794546779,0,7,0.3850618100481963,6.57,200.0,False
C01703,plant,terpene,anticancer,193.4,3.26,30.178438709310825,3,5,0.20937315580860233,0.43,71.748,False
C01704,bacteria,peptide,antimalarial,655.2,1.81,199.31052149604173,4,5,0.3021564929011352,6.65,200.0,False
C01705,plant,terpene,anticancer,319.5,3.62,22.419021538893105,4,3,0.14526727885415064,7.57,122.675,False
C01706,marine,terpene,anticancer,254.0,4.77,16.891215792064287,2,5,0.4906492885636383,28.71,140.56,False
C01707,marine,alkaloid,antimalarial,298.6,2.79,61.942380538618615,4,5,0.43359428788475773,1.99,139.993,False
C01708,plant,alkaloid,antimalarial,360.3,2.59,55.121480496571984,3,5,0.4936164654630717,0.43,55.608,False
C01709,plant,saponin,antibacterial,934.3,0.83,132.37599093957468,4,4,0.1998615549472872,0.24,200.0,False
C01710,fungi,flavonoid,antibacterial,348.4,0.96,126.86524215530629,3,6,0.3654388585599409,0.79,200.0,False
C01711,plant,saponin,anticancer,709.1,3.35,153.1386083257248,3,5,0.32153623743867843,1.4,200.0,False
C01712,plant,flavonoid,antibacterial,424.7,1.7,124.85354824250882,1,2,0.6480769626720655,10.38,200.0,False
C01713,marine,polyketide,antimalarial,469.7,5.63,109.32989379422644,0,4,0.15156102389233406,0.15,200.0,False
C01714,plant,polyketide,antibacterial,498.4,3.26,84.6948766956091,3,3,0.14598110214987087,0.2,185.889,False
C01715,plant,alkaloid,anticancer,394.6,3.56,56.77440989920045,2,2,0.7066143971364292,10.16,47.205,False
C01716,plant,alkaloid,anticancer,414.5,0.98,69.06480274154367,5,5,0.5219934955782253,0.35,85.893,False
C01717,plant,terpene,antimalarial,223.3,3.73,27.2396906780576,0,7,0.13615290372276362,0.12,54.877,False
C01718,plant,alkaloid,antibacterial,319.8,2.27,30.949642677494165,4,3,0.7195969368513642,0.17,35.156,False
C01719,plant,flavonoid,anticancer,392.7,0.81,160.84904560841926,1,1,0.7482544240189233,5.7,200.0,False
C01720,plant,alkaloid,antimalarial,354.8,3.16,61.77698957273296,3,5,0.6781260008198084,3.9,52.167,False
C01721,plant,flavonoid,anticancer,330.6,1.69,95.20190705629807,1,11,0.037201517249138116,32.85,200.0,False
C01722,plant,terpene,antibacterial,152.7,3.79,12.146852334821869,3,4,0.47380157878881074,0.24,28.282,False
C01723,marine,flavonoid,antibacterial,375.5,1.62,77.82056418819244,2,6,0.27675043065499033,6.2,160.749,False
C01724,plant,flavonoid,anticancer,353.2,2.45,58.686955918619454,4,4,0.39650878116782234,0.15,182.816,False
C01725,plant,terpene,anticancer,174.9,3.66,,3,7,0.13365971537511073,15.88,130.841,False
C01726,fungi,polyketide,anticancer,484.5,2.19,97.72712420726127,3,8,0.7965152987931037,2.36,200.0,False
C01727,plant,alkaloid,antimalarial,252.8,1.72,47.48237600776084,4,5,0.3111763192611027,0.14,62.371,False
C01728,plant,saponin,antimalarial,308.3,2.41,111.51863147463948,3,7,0.5051309836299603,0.1,200.0,False
C01729,plant,terpene,anticancer,330.2,4.17,21.982851284759253,2,3,0.6105890605861237,36.73,54.797,False
C01730,fungi,saponin,antimalarial,1000.9,2.48,125.02857909358485,4,5,0.572340152348987,1.93,200.0,False
C01731,fungi,alkaloid,antibacterial,216.8,2.43,61.79765881707118,2,2,0.5320019914956454,30.09,40.804,False
C01732,bacteria,alkaloid,antibacterial,297.7,1.86,66.04636669609502,3,5,0.3714795396286502,0.23,99.543,False
C01733,bacteria,alkaloid,antibacterial,309.7,2.95,54.27801160351626,2,4,0.49379114367922344,1.91,38.605,False
C01734,plant,saponin,antibacterial,975.5,1.21,155.3293527096274,2,6,0.4054719506196296,7.48,200.0,False
C01735,plant,flavonoid,antibacterial,352.1,3.05,103.44444586654683,0,3,0.0,0.15,186.009,False
C01736,plant,peptide,antibacterial,633.4,1.69,221.0343606303038,4,6,0.6496219027943005,3.27,200.0,False
C01737,plant,polyketide,antimalarial,394.7,3.65,104.73273888642508,1,5,0.324023480856518,39.9,200.0,False
C01738,bacteria,alkaloid,anticancer,256.5,3.35,54.25833864462058,4,4,0.3452052583714242,0.48,58.38,False
C01739,plant,flavonoid,antimalarial,383.7,1.83,70.6682288290435,5,3,0.3670292120504533,0.49,167.394,False
C01740,plant,flavonoid,antibacterial,432.0,1.29,106.57645627888192,1,3,0.17159729848469035,0.48,200.0,False
C01741,fungi,terpene,anticancer,267.2,4.44,34.22859307615019,4,4,0.20701917624167426,2.61,200.0,False
C01742,fungi,polyketide,anticancer,310.7,4.02,53.80633001597715,2,6,0.08870273792118866,0.8,186.318,False
C01743,plant,alkaloid,anticancer,243.0,3.92,42.24163508711426,3,5,0.5431470056546825,3.94,34.125,False
C01744,bacteria,saponin,antibacterial,898.4,2.06,129.35750481049018,1,5,0.6856975905362077,41.17,200.0,False
C01745,plant,terpene,antimalarial,319.1,4.5,20.716719442294476,3,8,0.46433470021670614,0.17,39.489,False
C01746,fungi,flavonoid,antimalarial,363.7,3.54,121.60195560598754,3,4,0.2202364651388275,34.72,200.0,False
C01747,plant,polyketide,antimalarial,518.8,3.9,154.41258028170733,5,6,0.7107135791301914,12.72,200.0,False
C01748,bacteria,flavonoid,antibacterial,385.6,2.27,99.66233907199602,6,7,0.3854345870927455,5.02,200.0,False
C01749,plant,polyketide,anticancer,542.5,1.11,66.59893535063904,3,6,0.13042214992831397,0.99,200.0,False
C01750,plant,flavonoid,antimalarial,306.8,2.46,86.72654812068104,2,6,0.07276949004709254,11.61,151.643,False
C01751,bacteria,terpene,antibacterial,214.4,2.01,18.500827879365445,6,5,0.485570448037392,0.24,20.322,False
C01752,bacteria,alkaloid,antibacterial,381.4,3.01,,2,9,0.738046461815135,0.11,69.1,False
C01753,bacteria,alkaloid,anticancer,301.3,1.84,49.63549180585241,2,5,0.37232039603796396,3.54,35.521,False
C01754,marine,peptide,antibacterial,516.2,0.61,195.33925476836407,3,4,0.3221452349294307,0.37,200.0,False
C01755,plant,terpene,anticancer,272.5,2.69,29.064552989556166,3,6,0.3943388854976247,0.55,135.129,False
C01756,plant,terpene,antibacterial,276.4,0.82,37.29803964833228,4,8,0.2792019013964485,0.67,129.564,False
C01757,plant,polyketide,antimalarial,495.2,3.26,108.15521369021126,2,8,0.3397283984505631,0.81,200.0,False
C01758,plant,saponin,antibacterial,457.1,1.97,135.61401776940474,2,5,0.4995191774319656,3.44,200.0,False
C01759,bacteria,alkaloid,antibacterial,248.7,2.77,66.8309632082505,5,7,0.30430148145167013,21.94,71.859,False
C01760,plant,saponin,anticancer,504.9,0.21,142.9678615951564,5,6,0.6354575235499069,27.42,200.0,False
C01761,plant,alkaloid,antibacterial,488.3,3.07,38.041416686061694,3,5,0.2534194765925459,2.54,37.611,False
C01762,plant,polyketide,anticancer,481.4,0.95,132.6173305942279,3,6,0.5906584067212742,0.26,200.0,False
C01763,plant,flavonoid,anticancer,384.7,2.46,141.72673989982633,2,6,,0.88,200.0,False
C01764,plant,flavonoid,antibacterial,436.5,3.14,105.89395357708375,4,5,0.371614238404119,40.75,200.0,False
C01765,plant,terpene,antibacterial,176.6,4.93,4.7012410923959,2,9,0.3893679632324372,0.22,69.059,False
C01766,bacteria,polyketide,antimalarial,478.5,4.92,76.81001114573098,3,4,0.3838118035950455,14.69,200.0,False
C01767,fungi,terpene,antibacterial,167.4,5.3,26.29954316287138,2,8,0.7846018691902807,3.56,81.064,False
C01768,plant,polyketide,anticancer,437.5,3.12,,2,9,0.2868560287728823,12.1,200.0,False
C01769,marine,saponin,antibacterial,1000.6,2.04,156.8706186217135,3,9,0.6864396161531947,14.4,200.0,False
C01770,marine,alkaloid,anticancer,359.5,3.88,81.05368139681028,3,6,0.6506541897205731,3.31,157.765,False
C01771,plant,flavonoid,antibacterial,419.5,2.78,117.02289780879194,2,5,0.3811120823611945,16.39,200.0,False
C01772,marine,polyketide,antibacterial,466.8,2.59,149.2501181038397,2,2,0.7723111507975695,15.18,200.0,False
C01773,bacteria,flavonoid,antibacterial,402.9,2.52,135.53567877297178,3,5,0.0,18.28,200.0,False
C01774,fungi,flavonoid,anticancer,353.4,2.59,77.45283099369742,2,10,0.49782185917619143,23.59,119.093,False
C01775,plant,terpene,antimalarial,332.2,5.53,,2,2,0.474533035037972,0.25,200.0,False
C01776,bacteria,polyketide,antimalarial,441.4,3.71,91.85459666581784,2,2,0.4527333649813243,2.0,123.808,False
C01777,bacteria,saponin,antibacterial,959.2,1.41,172.39734397375722,4,7,0.6161891102405859,47.19,200.0,False
C01778,plant,saponin,antibacterial,898.0,2.61,172.46133492069978,4,6,0.3686883701880509,0.59,200.0,False
C01779,plant,peptide,anticancer,487.9,2.28,152.49365754667878,3,1,0.41145166921604537,0.78,200.0,False
C01780,bacteria,flavonoid,antimalarial,331.2,1.29,87.29908263968676,2,5,0.6787300952082382,19.53,132.415,False
C01781,fungi,peptide,anticancer,718.6,0.83,207.15643863677977,2,6,0.4255124549339989,12.17,200.0,False
C01782,plant,polyketide,antimalarial,471.8,3.53,131.650478468668,5,2,0.2419039293551215,14.46,200.0,False
C01783,fungi,alkaloid,antibacterial,330.1,0.48,44.26821090833752,4,7,0.5626767787878474,19.61,200.0,False
C01784,plant,saponin,anticancer,751.0,2.62,180.20611351895522,1,2,0.4321199318642255,49.25,200.0,False
C01785,bacteria,flavonoid,antibacterial,374.8,1.49,175.33483199233896,2,7,0.33582598921404705,0.27,200.0,False
C01786,plant,polyketide,antibacterial,348.8,1.88,109.0433796267285,2,5,0.5591302039657687,2.73,200.0,False
C01787,plant,polyketide,antimalarial,379.3,4.65,107.17168511734533,2,4,0.2944050666579936,1.28,200.0,False
C01788,plant,saponin,antibacterial,878.2,1.03,155.45363060704466,0,2,0.25243975387737866,1.21,200.0,False
C01789,plant,polyketide,anticancer,495.3,2.81,121.8491839146574,3,4,0.39638210881291425,19.46,85.954,False
C01790,bacteria,saponin,anticancer,692.5,1.07,132.76953241067412,1,5,0.4105517260072041,47.42,200.0,False
C01791,plant,alkaloid,antibacterial,389.7,2.88,77.80463460207193,2,5,0.4591798554513011,7.67,99.223,False
C01792,plant,alkaloid,antimalarial,303.6,0.78,53.0947469049584,5,4,0.20774524098098418,0.12,119.272,False
C01793,bacteria,alkaloid,antimalarial,444.0,3.21,68.39269920632637,4,5,0.792592991391326,1.32,51.467,False
C01794,plant,terpene,antibacterial,309.2,4.14,11.10963452976697,1,7,0.5837519289810164,36.48,43.233,False
C01795,plant,terpene,antibacterial,224.6,5.35,16.43820066114567,1,3,0.47715118908928716,2.58,200.0,False
C01796,marine,alkaloid,antibacterial,256.8,2.95,57.78380176446633,1,5,0.4945894118646587,0.4,26.396,False
C01797,plant,alkaloid,antibacterial,270.7,3.0,70.44909179280837,0,6,0.0,0.22,87.871,False
